gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,label
1648494387815,9,0.9614089727401732,0.4489509726635484,0.5308893489997017,none
1648494387820,9,0.5719617916539009,0.4685531035218376,0.4811830763147223,none
1648494387825,9,0.927160382270813,0.4479988567935617,0.5293745332824149,none
1648494387830,9,0.8044370412826538,0.4483382553340959,0.5288010212303135,none
1648494387835,9,0.5903144713423218,0.467528594970522,0.4792460019281729,none
1648494387835,10,0.805652379989624,0.4469736272538862,0.5294240676623676,none
1648494387845,10,0.5816734838426928,0.4666517840484666,0.4776044174725056,none
1648494387845,10,0.7976124882698059,0.4469011506739669,0.5302762226685998,none
1648494387855,10,0.5342059931873423,0.4656798564886152,0.4757663998222968,none
1648494387860,10,0.8482190781895176,0.4571714535705012,0.5326664988538743,none
1648494387860,10,0.872487735158588,0.4568222527223245,0.530615522778795,none
